application_key,facility,outfall,parameter,monitoring_period,reported_value,numeric_limit,applicable_requirement,comparison_status,monitoring_status,unresolved_reason,evidence_status,nodi_code,has_reported_value,is_numeric_comparison_candidate,monitoring_condition,pass_fail_reported
measurement:dmr_form_value_id=3920642928,NM0020583,001,00530,2025-07-31,434,2504,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673279,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642957,NM0020583,001,00530,2025-08-31,3,30,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673278,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642958,NM0020583,001,00530,2025-08-31,4,45,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673277,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642959,NM0020583,001,00530,2025-08-31,146,1669,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673280,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642960,NM0020583,001,00530,2025-08-31,192,2504,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673279,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642989,NM0020583,001,00530,2025-09-30,4,30,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673278,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642990,NM0020583,001,00530,2025-09-30,6,45,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673277,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642991,NM0020583,001,00530,2025-09-30,179,1669,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673280,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642992,NM0020583,001,00530,2025-09-30,293,2504,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673279,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643749,NM0020583,001,00720,2024-10-31,5,14.67,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838793,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643750,NM0020583,001,00720,2024-10-31,5,22,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838794,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643751,NM0020583,001,00720,2024-10-31,.217,.817,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838791,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643752,NM0020583,001,00720,2024-10-31,.219,1.225,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838792,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643753,NM0020583,001,00720,2024-11-30,5,14.67,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838793,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643754,NM0020583,001,00720,2024-11-30,5,22,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838794,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643755,NM0020583,001,00720,2024-11-30,.173,.817,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838791,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643756,NM0020583,001,00720,2024-11-30,.183,1.225,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838792,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643757,NM0020583,001,00720,2024-12-31,41,14.67,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838793,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643758,NM0020583,001,00720,2024-12-31,48,22,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838794,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643759,NM0020583,001,00720,2024-12-31,1.358,.817,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838791,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643760,NM0020583,001,00720,2024-12-31,1.609,1.225,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838792,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643761,NM0020583,001,00720,2025-01-31,59,14.67,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838793,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643762,NM0020583,001,00720,2025-01-31,61,22,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838794,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643763,NM0020583,001,00720,2025-01-31,1.573,.817,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838791,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643764,NM0020583,001,00720,2025-01-31,1.73,1.225,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838792,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643765,NM0020583,001,00720,2025-02-28,46,14.67,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838793,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643766,NM0020583,001,00720,2025-02-28,51,22,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838794,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643767,NM0020583,001,00720,2025-02-28,1.577,.817,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838791,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643768,NM0020583,001,00720,2025-02-28,1.735,1.225,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838792,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643769,NM0020583,001,00720,2025-03-31,45.5,14.67,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838793,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643770,NM0020583,001,00720,2025-03-31,50,22,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838794,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643771,NM0020583,001,00720,2025-03-31,1.607,.817,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838791,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643772,NM0020583,001,00720,2025-03-31,1.743,1.225,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838792,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643773,NM0020583,001,00720,2025-04-30,5,14.67,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838793,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643774,NM0020583,001,00720,2025-04-30,5,22,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838794,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643775,NM0020583,001,00720,2025-04-30,.188,.817,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838791,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643776,NM0020583,001,00720,2025-04-30,.193,1.225,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838792,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643777,NM0020583,001,00720,2025-05-31,3.233,14.67,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838793,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643778,NM0020583,001,00720,2025-05-31,5,22,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838794,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643779,NM0020583,001,00720,2025-05-31,.139,.817,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838791,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643780,NM0020583,001,00720,2025-05-31,.214,1.225,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838792,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643781,NM0020583,001,00720,2025-06-30,11,14.67,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838793,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643782,NM0020583,001,00720,2025-06-30,11,22,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838794,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643783,NM0020583,001,00720,2025-06-30,.348,.817,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838791,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643784,NM0020583,001,00720,2025-06-30,.475,1.225,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838792,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643785,NM0020583,001,00720,2025-07-31,31.7,14.67,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838793,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643786,NM0020583,001,00720,2025-07-31,59,22,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838794,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643787,NM0020583,001,00720,2025-07-31,1.546,.817,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838791,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643788,NM0020583,001,00720,2025-07-31,2.879,1.225,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838792,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643789,NM0020583,001,00720,2025-08-31,3.95,14.67,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838793,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643790,NM0020583,001,00720,2025-08-31,4.2,22,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838794,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643791,NM0020583,001,00720,2025-08-31,.194,.817,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838791,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643792,NM0020583,001,00720,2025-08-31,.207,1.225,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838792,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643793,NM0020583,001,00720,2025-09-30,0,14.67,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838793,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643794,NM0020583,001,00720,2025-09-30,0,22,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838794,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643795,NM0020583,001,00720,2025-09-30,0,.817,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838791,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643796,NM0020583,001,00720,2025-09-30,0,1.225,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838792,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643864,NM0020583,001,01027,2024-11-30,.5,,permit_limit_row:limit_set_schedule_id=3600904358|limit_value_id=3610838795,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code,NOT_ESTABLISHED,,1,0,,
measurement:dmr_form_value_id=3920643865,NM0020583,001,01027,2025-02-28,.5,,permit_limit_row:limit_set_schedule_id=3600904358|limit_value_id=3610838795,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code,NOT_ESTABLISHED,,1,0,,
